epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,1831.57,0.90812,0.79736,1.14227,0.62843,0.59755,0.61925,0.42424,1.26846,1.3777,1.44202,0.00015025,0.00015025,0.00015025
105,1849,0.91679,0.80968,1.15277,0.68314,0.57696,0.62532,0.42587,1.26623,1.38144,1.43948,0.000142,0.000142,0.000142
106,1866.51,0.89707,0.79649,1.15399,0.69892,0.55784,0.62169,0.42265,1.27079,1.40006,1.44112,0.00013375,0.00013375,0.00013375
107,1884.05,0.8922,0.77753,1.14015,0.65517,0.59138,0.62732,0.42614,1.27228,1.41626,1.44096,0.0001255,0.0001255,0.0001255
108,1901.53,0.88322,0.76404,1.12361,0.61143,0.62418,0.63127,0.43327,1.25082,1.41123,1.42866,0.00011725,0.00011725,0.00011725
109,1919.04,0.90287,0.78621,1.14564,0.64458,0.58354,0.62044,0.41995,1.26347,1.42758,1.43767,0.000109,0.000109,0.000109
110,1936.59,0.87411,0.75565,1.13412,0.61423,0.60237,0.62085,0.42561,1.26207,1.40431,1.43508,0.00010075,0.00010075,0.00010075
111,1954.62,0.817,0.69203,1.08876,0.63974,0.58375,0.60096,0.41842,1.28517,1.41522,1.45148,9.25e-05,9.25e-05,9.25e-05
112,1971.83,0.8221,0.68084,1.10305,0.65947,0.56128,0.60188,0.41621,1.27227,1.42648,1.4442,8.425e-05,8.425e-05,8.425e-05
113,1989.05,0.80797,0.65264,1.0947,0.65948,0.58285,0.61281,0.4192,1.27052,1.42213,1.44754,7.6e-05,7.6e-05,7.6e-05
114,2006.17,0.80271,0.64984,1.08688,0.67404,0.58594,0.62128,0.42918,1.25834,1.39738,1.43875,6.775e-05,6.775e-05,6.775e-05
115,2023.38,0.80636,0.63604,1.09339,0.64139,0.63575,0.62744,0.43214,1.25769,1.39686,1.43005,5.95e-05,5.95e-05,5.95e-05
116,2040.45,0.78699,0.62984,1.07918,0.64057,0.60102,0.61321,0.42174,1.2493,1.4342,1.42856,5.125e-05,5.125e-05,5.125e-05
117,2057.44,0.77325,0.62449,1.07802,0.66172,0.6073,0.62556,0.4269,1.25255,1.38281,1.42919,4.3e-05,4.3e-05,4.3e-05
118,2074.52,0.78251,0.60042,1.08314,0.65589,0.5961,0.62161,0.42779,1.25768,1.39447,1.43486,3.475e-05,3.475e-05,3.475e-05
119,2091.64,0.77129,0.6181,1.06986,0.6566,0.58769,0.618,0.42837,1.26265,1.40132,1.44122,2.65e-05,2.65e-05,2.65e-05
120,2108.78,0.77092,0.61203,1.07275,0.66015,0.58743,0.60864,0.42107,1.26309,1.41447,1.44673,1.825e-05,1.825e-05,1.825e-05
